temperature,humidity,rainfall,wind_speed,soil_ph,nitrogen,organic_carbon,clay,sand,silt,cec,season,label
29.21,67.98,63.81,9.31,6.61,37.96,15.78,30.13,44.57,25.3,21.54,Kharif,Black Gram Dal(Urd Dal)
19.42,61.8,90.66,9.21,6.51,36.18,14.4,24.59,44.12,31.29,13.68,Rabi,Beans
24.1,47.79,76.95,11.36,6.56,55.28,14.15,25.42,51.03,23.55,15.77,Whole Year,Grapes
28.42,49.36,38.27,10.57,6.74,82.63,18.67,20.55,61.79,17.66,11.74,Whole Year,Water Melon
30.35,43.22,45.99,11.68,6.4,73.06,19.43,13.83,65.5,20.67,12.05,Whole Year,Water Melon
34.67,51.7,66.19,10.6,6.33,81.86,10.29,19.62,61.83,18.55,14.88,Whole Year,Water Melon
28.33,52.59,120.27,7.87,6.36,68.94,14.8,31.98,43.77,24.25,20.0,Whole Year,Mango
27.06,63.89,69.6,6.91,6.88,70.52,25.0,28.95,38.59,32.46,24.47,Whole Year,Pomegranate
31.31,58.29,69.27,10.61,6.41,75.33,17.21,23.41,59.09,17.5,11.14,Whole Year,Karbuja(Musk Melon)
32.86,47.16,51.78,9.51,6.55,73.15,10.23,16.21,63.46,20.33,15.98,Whole Year,Karbuja(Musk Melon)
22.69,63.02,71.93,8.4,7.1,52.04,14.61,24.87,50.83,24.3,16.38,Whole Year,Grapes
27.4,73.56,182.02,10.18,6.93,81.8,25.0,32.54,33.47,33.99,24.1,Whole Year,Banana
24.97,52.63,78.26,11.65,7.06,60.72,18.44,25.67,48.85,25.48,14.85,Whole Year,Grapes
28.46,54.6,139.73,8.32,7.19,72.57,15.0,38.72,30.18,31.1,32.51,Kharif,Cotton
28.83,78.48,206.94,8.65,6.42,80.93,25.0,29.73,35.33,34.94,25.95,Whole Year,Banana
20.7,63.38,106.93,7.08,6.07,41.57,11.61,25.23,46.94,27.83,18.48,Rabi,Beans
27.99,46.6,69.83,9.96,6.63,74.12,18.74,28.58,42.84,28.58,22.57,Whole Year,Mango
30.04,47.31,65.52,11.11,6.97,64.88,16.75,20.28,58.57,21.15,12.97,Whole Year,Water Melon
22.91,67.61,102.13,9.21,6.5,37.96,13.54,25.7,47.93,26.37,17.07,Rabi,Beans
30.45,72.3,130.25,10.54,6.63,78.0,25.0,26.45,47.23,26.32,17.67,Whole Year,Papaya
28.42,64.92,71.19,9.54,6.88,43.32,8.36,28.59,45.9,25.51,20.41,Kharif,Black Gram Dal(Urd Dal)
28.45,58.64,46.49,10.37,6.22,53.03,20.32,25.22,51.34,23.44,17.27,Whole Year,Grapes
29.34,74.3,145.79,7.81,6.72,80.08,23.31,29.61,41.27,29.12,18.86,Whole Year,Papaya
26.57,66.99,84.35,11.46,6.71,75.39,17.82,29.87,44.04,26.09,20.01,Whole Year,Orange
32.03,50.66,61.48,10.62,6.79,72.47,16.62,21.2,56.07,22.73,13.98,Whole Year,Water Melon
29.51,53.94,47.54,10.71,6.55,60.12,15.19,15.28,62.02,22.7,11.66,Whole Year,Water Melon
31.26,48.78,63.79,10.27,6.75,64.54,14.81,17.1,62.32,20.58,14.56,Whole Year,Karbuja(Musk Melon)
28.29,50.82,49.22,10.41,6.59,56.2,15.07,22.81,59.05,18.14,10.61,Whole Year,Karbuja(Musk Melon)
26.88,58.64,102.06,9.94,7.13,82.7,25.0,29.83,43.1,27.07,18.38,Whole Year,Pomegranate
27.83,73.97,196.62,9.54,6.58,83.0,25.0,27.33,38.07,34.6,23.61,Kharif,Rice
18.42,65.68,81.71,5.5,6.25,46.76,11.82,24.45,43.1,32.45,14.51,Rabi,Beans
22.49,65.12,92.73,10.46,6.74,71.73,16.98,28.7,46.95,24.35,14.98,Whole Year,Orange
29.4,56.14,70.98,10.23,7.2,71.1,25.0,29.67,42.05,28.28,20.86,Whole Year,Pomegranate
27.64,70.27,164.87,7.36,6.47,80.27,22.39,28.1,46.49,25.41,14.69,Whole Year,Papaya
23.51,64.38,144.85,7.77,6.58,62.17,22.4,31.44,48.56,20.0,20.07,Whole Year,Orange
28.16,54.6,66.78,10.13,6.45,43.95,19.27,25.54,49.48,24.98,18.55,Whole Year,Grapes
28.04,71.16,183.88,10.71,6.83,97.01,25.0,28.09,36.11,35.8,26.0,Whole Year,Banana
32.87,60.08,110.73,10.19,6.53,63.79,15.11,26.79,45.55,27.66,18.93,Whole Year,Mango
27.51,55.02,168.31,6.54,7.19,65.02,13.9,37.63,28.7,33.67,27.84,Kharif,Cotton
28.98,77.85,171.26,8.33,6.96,78.05,24.57,29.43,32.36,38.21,22.21,Kharif,Rice
29.37,55.63,122.04,12.38,6.71,58.87,20.68,30.72,46.7,22.58,19.82,Whole Year,Mango
27.12,62.5,163.43,10.04,7.23,60.69,14.68,38.21,29.83,31.96,33.97,Kharif,Cotton
28.59,42.51,44.81,12.62,6.57,72.45,14.23,17.8,61.97,20.23,10.83,Whole Year,Karbuja(Musk Melon)
29.43,57.21,135.44,7.1,7.06,61.45,16.06,36.41,31.24,32.35,33.81,Kharif,Cotton
20.65,60.81,109.35,7.13,6.29,39.0,12.7,24.3,45.71,29.99,19.44,Rabi,Beans
27.89,60.78,128.05,9.84,7.22,66.06,21.09,37.05,44.37,18.58,20.02,Kharif,Maize
25.54,56.77,66.64,10.9,6.7,33.58,14.03,30.44,44.29,25.27,15.27,Kharif,Black Gram Dal(Urd Dal)
23.35,62.75,90.84,6.52,6.26,43.61,14.71,23.27,49.07,27.66,21.48,Rabi,Beans
29.06,57.04,93.82,12.33,7.26,71.89,25.0,28.98,41.58,29.44,26.11,Whole Year,Pomegranate
30.79,54.65,50.5,14.61,6.61,67.99,11.72,17.38,62.73,19.89,15.16,Whole Year,Water Melon
28.58,79.86,149.69,7.57,6.54,74.69,22.85,27.7,44.92,27.38,22.4,Whole Year,Papaya
22.81,66.65,115.05,6.67,6.78,77.16,22.29,26.83,43.45,29.72,15.25,Whole Year,Orange
27.88,67.9,199.43,10.73,6.91,72.19,25.0,30.39,34.57,35.04,23.98,Kharif,Rice
24.51,53.13,69.7,9.25,6.64,46.81,17.22,22.38,50.26,27.36,18.66,Whole Year,Grapes
27.84,62.91,71.0,7.13,6.96,37.55,13.82,26.78,44.23,28.99,18.88,Kharif,Black Gram Dal(Urd Dal)
28.6,51.1,74.35,12.58,7.55,63.41,23.85,33.03,38.91,28.06,20.69,Whole Year,Pomegranate
29.27,66.97,132.74,8.27,6.82,95.69,22.22,30.04,44.32,25.64,17.91,Whole Year,Papaya
21.52,58.43,63.31,6.93,6.71,51.7,15.75,26.74,47.57,25.69,13.85,Whole Year,Grapes
32.6,48.57,15.0,8.84,6.94,90.8,16.24,20.66,62.82,16.52,14.44,Whole Year,Water Melon
30.12,54.34,102.8,9.07,6.6,56.77,20.25,28.5,47.9,23.6,25.17,Whole Year,Mango
25.33,66.1,106.25,8.08,6.7,67.8,16.64,30.44,44.02,25.54,15.2,Whole Year,Orange
26.32,76.62,180.28,9.06,6.35,100.58,25.0,28.28,35.6,36.12,25.96,Whole Year,Banana
30.37,52.17,61.31,10.66,6.75,79.65,9.95,20.4,59.58,20.02,15.26,Whole Year,Water Melon
30.51,42.5,40.21,10.68,6.34,60.22,13.38,20.07,61.21,18.72,10.01,Whole Year,Karbuja(Musk Melon)
25.65,77.53,188.51,8.52,6.8,82.32,25.0,31.01,35.44,33.55,28.11,Whole Year,Banana
22.78,60.23,97.3,8.5,6.64,62.33,17.96,26.78,45.52,27.7,20.07,Whole Year,Orange
21.39,62.31,112.16,9.1,6.47,83.82,20.98,27.72,47.36,24.92,14.35,Whole Year,Orange
26.03,59.17,119.23,8.92,6.35,73.77,15.93,35.09,44.44,20.47,22.71,Kharif,Maize
32.81,46.07,46.45,9.06,6.05,52.52,8.77,19.64,61.83,18.53,13.78,Whole Year,Karbuja(Musk Melon)
22.79,64.51,103.26,7.23,6.49,74.18,18.91,27.33,48.1,24.57,20.41,Whole Year,Orange
30.49,56.4,104.06,10.92,6.81,72.15,25.0,27.34,44.45,28.21,23.09,Whole Year,Pomegranate
30.26,78.57,177.08,8.69,6.65,87.22,25.0,28.89,35.21,35.9,20.16,Whole Year,Banana
27.15,81.22,166.35,9.44,6.58,83.2,24.04,31.0,36.01,32.99,24.85,Kharif,Rice
27.39,62.84,124.64,9.22,6.57,79.98,12.38,32.54,37.99,29.47,24.68,Kharif,Maize
31.57,58.33,59.34,10.78,6.37,79.47,13.05,18.0,62.57,19.43,14.2,Whole Year,Karbuja(Musk Melon)
29.8,56.42,49.8,11.99,6.49,72.72,9.56,20.61,58.74,20.65,14.64,Whole Year,Karbuja(Musk Melon)
22.87,53.35,87.12,8.49,7.03,55.92,9.82,24.44,51.78,23.78,16.64,Whole Year,Grapes
28.42,73.51,188.22,10.17,6.82,80.43,15.39,31.84,33.24,34.92,26.63,Kharif,Rice
29.48,52.67,69.56,11.3,6.4,85.14,15.79,18.49,60.54,20.97,18.59,Whole Year,Water Melon
27.03,65.98,66.22,8.11,6.6,40.57,9.41,33.88,39.87,26.25,17.62,Kharif,Black Gram Dal(Urd Dal)
27.56,71.21,184.05,6.71,6.7,99.48,25.0,28.69,35.46,35.85,25.58,Whole Year,Banana
31.35,59.41,128.15,7.39,6.45,61.24,12.3,32.77,42.79,24.44,15.24,Whole Year,Mango
26.66,80.54,158.13,9.42,6.51,83.58,21.23,31.48,31.11,37.41,21.09,Kharif,Rice
29.94,51.55,110.83,9.51,6.84,67.78,24.69,26.97,45.79,27.24,22.24,Whole Year,Mango
24.3,61.31,128.04,10.7,7.37,64.75,13.77,38.48,31.27,30.25,34.48,Kharif,Cotton
30.76,73.1,126.88,9.43,6.99,85.94,22.88,26.47,46.29,27.24,17.5,Whole Year,Papaya
22.97,65.54,117.05,10.07,6.75,85.4,22.11,24.17,50.32,25.51,17.24,Whole Year,Orange
24.93,56.4,67.05,9.51,6.95,55.14,14.77,22.15,52.2,25.65,16.93,Whole Year,Grapes
29.6,55.22,98.94,11.46,6.68,62.97,14.63,33.36,41.93,24.71,21.85,Whole Year,Mango
29.16,66.15,153.95,10.65,6.49,81.19,20.01,29.33,46.31,24.36,20.08,Whole Year,Papaya
28.58,56.75,88.29,9.61,7.25,50.28,17.82,28.19,49.05,22.76,15.55,Whole Year,Grapes
32.31,61.39,98.64,8.35,6.9,65.3,25.0,28.12,38.24,33.64,22.5,Whole Year,Pomegranate
28.0,59.19,101.79,7.28,6.74,73.02,18.8,32.94,42.78,24.28,18.48,Whole Year,Orange
27.15,58.76,83.64,9.22,7.22,67.84,25.0,35.16,40.25,24.59,21.22,Whole Year,Pomegranate
26.59,63.9,117.44,10.33,6.59,51.34,12.03,37.67,42.98,19.35,18.87,Kharif,Maize
25.43,65.1,136.76,8.29,7.19,74.28,13.17,39.87,30.57,29.56,35.19,Kharif,Cotton
35.3,48.0,56.8,13.47,7.0,90.09,15.85,19.85,60.54,19.61,13.11,Whole Year,Water Melon
28.06,42.71,45.23,12.66,6.73,57.23,18.29,17.81,59.2,22.99,15.56,Whole Year,Karbuja(Musk Melon)
26.49,58.61,135.7,8.03,6.96,66.62,22.91,35.65,43.46,20.89,19.42,Kharif,Maize
26.47,62.89,107.68,8.35,6.22,43.77,19.52,22.38,44.53,33.09,15.13,Rabi,Beans
31.39,48.05,62.22,11.56,6.71,82.15,8.71,16.88,61.16,21.96,10.45,Whole Year,Water Melon
29.54,51.92,110.45,9.65,6.52,71.99,17.22,30.66,48.5,20.84,19.4,Whole Year,Mango
29.52,79.78,153.9,8.14,6.32,88.35,19.12,28.87,46.32,24.81,17.24,Whole Year,Papaya
31.78,48.02,44.58,11.4,7.15,86.76,17.44,16.5,64.6,18.9,13.38,Whole Year,Water Melon
31.15,59.46,101.82,10.33,6.52,60.51,14.94,33.44,41.32,25.24,21.92,Whole Year,Mango
27.22,61.27,64.39,12.08,6.76,38.22,12.53,31.61,42.62,25.77,19.17,Kharif,Black Gram Dal(Urd Dal)
28.52,61.19,119.44,5.27,7.02,64.8,15.19,38.8,31.8,29.4,28.55,Kharif,Cotton
24.25,59.06,90.55,6.08,6.52,55.7,14.04,29.28,42.43,28.29,15.06,Rabi,Beans
27.92,55.59,133.34,9.32,6.77,70.8,11.72,31.9,38.9,29.2,23.49,Kharif,Maize
29.37,59.01,108.83,10.72,6.52,81.01,18.0,28.3,43.75,27.95,21.77,Whole Year,Mango
34.05,59.13,110.44,11.21,6.25,70.8,18.55,33.41,43.37,23.22,19.48,Whole Year,Mango
32.44,54.94,69.78,9.74,6.63,80.21,9.82,16.46,61.42,22.12,16.46,Whole Year,Water Melon
20.39,56.91,92.19,6.29,6.43,47.79,17.22,25.58,44.36,30.06,16.48,Rabi,Beans
27.76,54.32,132.12,7.93,6.33,74.91,20.04,34.42,38.7,26.88,16.59,Kharif,Maize
29.95,52.85,54.24,10.08,6.36,68.77,13.75,24.15,57.32,18.53,10.2,Whole Year,Karbuja(Musk Melon)
26.8,52.24,89.38,6.93,7.15,79.64,25.0,32.46,40.75,26.79,19.78,Whole Year,Pomegranate
25.75,64.75,96.75,10.66,6.77,34.33,15.09,29.29,45.36,25.35,18.63,Kharif,Black Gram Dal(Urd Dal)
31.27,50.46,57.7,12.16,6.26,62.58,10.79,17.16,61.43,21.41,15.09,Whole Year,Karbuja(Musk Melon)
22.85,58.39,32.67,8.01,6.97,50.05,15.9,28.47,44.61,26.92,16.58,Whole Year,Grapes
28.14,62.89,87.07,7.3,7.23,69.64,25.0,31.6,40.15,28.25,20.87,Whole Year,Pomegranate
22.93,73.72,114.03,7.35,6.66,83.65,22.94,27.87,45.64,26.49,17.54,Whole Year,Orange
27.92,75.36,178.82,11.08,6.89,71.42,25.0,29.44,32.76,37.8,23.58,Kharif,Rice
31.92,45.91,42.51,10.85,6.33,73.67,11.15,18.0,60.4,21.6,11.44,Whole Year,Karbuja(Musk Melon)
33.81,42.64,55.0,13.12,6.31,67.39,11.45,17.92,62.54,19.54,12.14,Whole Year,Water Melon
30.32,49.81,66.18,9.39,6.83,87.77,17.4,16.51,60.58,22.91,13.84,Whole Year,Water Melon
27.38,59.93,115.89,8.42,7.08,56.33,20.69,37.35,38.77,23.88,18.98,Kharif,Maize
26.02,73.54,193.53,11.96,6.83,83.49,25.0,27.31,39.91,32.78,24.12,Whole Year,Banana
21.58,55.03,108.96,6.21,6.4,36.33,17.77,27.24,41.95,30.81,15.94,Rabi,Beans
27.01,56.58,100.43,9.32,7.53,65.19,25.0,31.04,40.91,28.05,19.72,Whole Year,Pomegranate
28.51,63.67,128.08,8.81,6.71,76.39,21.28,37.58,37.25,25.17,19.09,Kharif,Maize
28.47,69.03,151.99,11.98,6.78,76.3,25.0,22.81,50.63,26.56,18.19,Whole Year,Papaya
26.77,64.75,123.02,10.82,7.01,57.31,16.45,34.98,42.24,22.78,18.09,Kharif,Maize
30.4,75.52,119.66,6.59,6.55,82.9,25.0,24.83,46.02,29.15,23.6,Whole Year,Papaya
31.82,47.94,59.46,10.93,6.98,88.17,11.81,17.35,63.7,18.95,9.1,Whole Year,Water Melon
27.44,61.96,117.92,6.76,6.54,85.03,16.8,41.18,36.33,22.49,20.72,Kharif,Maize
28.92,81.56,171.85,7.82,6.9,106.29,25.0,29.31,34.26,36.43,24.04,Whole Year,Banana
25.7,61.88,107.27,10.56,6.74,73.6,16.57,28.83,43.97,27.2,19.53,Whole Year,Orange
27.44,47.72,65.59,16.4,6.44,63.63,7.98,17.97,62.51,19.52,15.58,Whole Year,Water Melon
27.44,78.73,182.51,9.67,6.72,101.23,19.74,32.51,34.89,32.6,22.43,Kharif,Rice
25.12,60.97,119.19,10.69,6.53,77.9,21.36,30.14,45.07,24.79,20.32,Whole Year,Orange
27.6,78.88,179.42,7.12,6.71,110.6,23.25,28.95,39.57,31.48,27.4,Whole Year,Banana
30.15,68.48,140.43,9.09,6.79,80.19,25.0,30.88,44.76,24.36,21.64,Whole Year,Papaya
27.78,56.53,80.74,11.13,7.48,65.27,25.0,30.14,42.59,27.27,21.74,Whole Year,Pomegranate
28.85,75.48,186.27,9.41,6.64,90.41,23.25,33.61,32.76,33.63,22.52,Kharif,Rice
30.77,71.84,190.27,8.33,6.68,87.81,25.0,28.54,29.92,41.54,22.96,Whole Year,Banana
27.95,75.85,176.64,9.34,6.57,83.22,23.67,29.83,33.84,36.33,24.8,Whole Year,Banana
26.4,59.35,75.97,8.52,7.28,66.25,25.0,26.75,42.91,30.34,22.09,Whole Year,Pomegranate
28.84,60.08,81.45,8.2,7.03,69.92,25.0,31.59,41.86,26.55,20.37,Whole Year,Pomegranate
27.08,70.49,168.25,10.12,6.51,87.59,24.2,33.28,34.9,31.82,18.27,Kharif,Rice
33.37,44.03,41.77,10.56,6.5,80.88,12.1,17.5,60.62,21.88,14.39,Whole Year,Karbuja(Musk Melon)
35.14,53.61,44.21,12.81,6.37,66.13,14.71,20.08,60.02,19.9,14.15,Whole Year,Karbuja(Musk Melon)
25.15,52.97,72.96,7.71,6.78,57.21,13.33,25.09,49.93,24.98,18.79,Whole Year,Grapes
33.8,55.76,87.39,6.68,6.45,70.23,15.38,28.99,44.62,26.39,16.98,Whole Year,Mango
28.81,67.32,99.29,9.53,6.61,70.53,23.01,32.5,44.36,23.14,22.42,Kharif,Maize
25.32,76.14,126.5,8.35,7.05,86.82,19.09,28.39,43.26,28.35,20.14,Whole Year,Papaya
27.34,73.75,127.31,6.08,6.7,87.87,20.19,29.47,48.95,21.58,22.56,Whole Year,Papaya
27.36,52.49,88.62,11.2,7.13,80.4,25.0,29.55,41.67,28.78,23.22,Whole Year,Pomegranate
23.21,56.76,58.63,11.15,7.02,47.42,21.92,22.67,50.38,26.95,18.61,Whole Year,Grapes
29.69,64.89,67.71,8.51,7.05,62.95,22.67,28.14,43.49,28.37,18.81,Whole Year,Pomegranate
21.47,52.47,62.37,10.68,6.88,49.46,14.54,27.48,46.15,26.37,15.59,Whole Year,Grapes
31.7,49.66,53.6,14.8,6.69,73.77,12.19,18.64,58.0,23.36,13.43,Whole Year,Water Melon
28.17,72.27,102.32,11.14,7.18,93.98,15.46,35.59,39.4,25.01,21.6,Kharif,Maize
35.42,52.93,119.58,7.84,6.13,73.88,13.8,32.05,43.18,24.77,18.3,Whole Year,Mango
25.74,63.16,103.96,10.1,6.81,74.38,12.0,33.25,43.56,23.19,20.87,Kharif,Maize
36.58,45.74,57.55,10.91,6.21,72.06,11.55,18.07,61.7,20.23,14.16,Whole Year,Water Melon
29.33,43.05,54.24,13.29,6.72,59.19,9.2,19.66,58.86,21.48,11.27,Whole Year,Karbuja(Musk Melon)
27.49,73.36,176.3,8.64,6.27,90.09,25.0,31.17,33.73,35.1,25.45,Whole Year,Banana
30.8,58.96,116.58,7.56,6.33,66.38,15.86,33.28,41.82,24.9,18.72,Whole Year,Mango
28.03,75.92,180.06,8.08,6.58,95.14,21.69,28.59,36.88,34.53,19.85,Kharif,Rice
31.7,48.93,47.09,12.69,6.59,74.23,11.3,21.91,58.5,19.59,13.56,Whole Year,Karbuja(Musk Melon)
29.94,56.08,69.98,6.87,6.81,99.02,14.69,16.42,63.76,19.82,13.39,Whole Year,Water Melon
24.41,52.39,62.78,11.64,6.72,55.89,13.49,23.84,52.28,23.88,17.27,Whole Year,Grapes
26.93,62.24,127.79,8.81,6.42,70.59,14.43,31.65,44.92,23.43,22.15,Kharif,Maize
29.16,60.77,79.59,8.85,7.01,40.81,13.49,32.15,42.94,24.91,18.61,Kharif,Black Gram Dal(Urd Dal)
26.48,79.17,175.72,10.02,6.68,75.97,23.42,31.67,35.24,33.09,25.79,Kharif,Rice
34.68,49.5,57.36,11.37,6.78,82.0,10.91,20.39,58.06,21.55,16.63,Whole Year,Water Melon
28.89,54.17,90.76,11.05,7.11,86.14,24.16,30.99,39.98,29.03,18.79,Whole Year,Pomegranate
26.7,72.41,176.07,10.14,6.64,82.84,25.0,27.56,31.4,41.04,19.0,Kharif,Rice
26.02,77.99,178.95,7.85,6.64,78.67,25.0,30.52,37.25,32.23,26.13,Whole Year,Banana
29.2,75.51,198.8,10.49,6.56,87.7,22.37,25.35,36.46,38.19,22.16,Whole Year,Banana
30.11,55.55,140.73,9.16,6.95,55.86,14.57,38.55,29.21,32.24,34.62,Kharif,Cotton
24.27,63.68,107.94,8.04,6.65,62.41,24.28,29.44,45.37,25.19,18.94,Whole Year,Orange
31.6,55.88,118.48,10.06,6.29,69.26,19.63,26.47,47.09,26.44,21.16,Whole Year,Mango
29.35,54.28,124.64,8.47,6.46,64.95,15.97,29.46,46.75,23.79,20.19,Whole Year,Mango
21.04,56.9,92.81,9.32,6.1,42.37,12.46,26.51,44.05,29.44,25.96,Rabi,Beans
25.68,72.91,198.27,9.66,6.65,76.79,21.31,30.83,37.94,31.23,22.34,Kharif,Rice
31.93,48.13,61.31,10.32,6.69,63.26,13.38,16.07,64.36,19.57,11.88,Whole Year,Karbuja(Musk Melon)
29.07,60.84,76.4,9.68,7.02,87.05,23.52,34.85,39.1,26.05,17.58,Whole Year,Pomegranate
34.57,48.99,46.02,11.57,6.74,64.34,13.27,15.34,63.37,21.29,13.37,Whole Year,Karbuja(Musk Melon)
27.79,62.72,71.9,9.39,7.02,84.55,25.0,30.21,38.48,31.31,20.16,Whole Year,Pomegranate
24.79,61.36,164.93,9.43,7.22,68.82,13.29,37.88,30.12,32.0,31.02,Kharif,Cotton
28.06,58.76,107.93,6.63,6.46,70.66,20.89,28.15,44.63,27.22,20.45,Whole Year,Mango
28.72,62.44,103.89,8.06,6.74,67.81,24.69,36.46,41.7,21.84,24.66,Kharif,Maize
23.35,64.95,104.16,9.64,7.02,68.02,21.32,28.3,44.58,27.12,21.73,Whole Year,Orange
21.83,69.59,151.55,10.7,7.0,67.59,15.77,27.97,47.18,24.85,18.99,Whole Year,Orange
33.1,55.94,79.96,7.44,6.76,64.33,25.0,30.8,41.95,27.25,22.14,Whole Year,Pomegranate
25.51,56.56,58.69,11.32,6.56,60.99,16.14,23.76,54.89,21.35,17.67,Whole Year,Grapes
21.88,58.33,104.2,8.96,6.46,41.21,12.03,25.13,41.56,33.31,18.65,Rabi,Beans
20.9,51.36,96.72,9.26,6.13,37.26,19.42,20.06,47.98,31.96,18.12,Rabi,Beans
25.75,78.08,179.35,8.64,6.73,62.0,23.94,27.64,38.13,34.23,20.22,Kharif,Rice
29.49,61.48,80.18,6.28,7.23,77.92,25.0,30.02,41.01,28.97,25.33,Whole Year,Pomegranate
28.21,66.81,129.67,8.86,6.41,88.61,15.52,28.33,43.71,27.96,25.17,Whole Year,Papaya
33.23,48.37,51.61,9.81,6.56,68.83,17.35,17.19,63.38,19.43,16.86,Whole Year,Water Melon
27.42,67.52,125.78,8.08,6.56,85.98,16.43,26.76,48.53,24.71,21.35,Whole Year,Papaya
31.3,50.26,77.29,8.86,6.94,80.59,10.58,17.66,62.19,20.15,15.01,Whole Year,Water Melon
27.51,79.25,161.87,10.89,6.84,89.33,25.0,30.17,34.38,35.45,19.12,Kharif,Rice
27.52,54.4,142.27,8.8,6.47,74.42,20.48,34.19,43.72,22.09,22.63,Whole Year,Mango
30.25,56.78,49.58,11.14,6.48,61.82,12.19,17.99,65.27,16.74,15.54,Whole Year,Karbuja(Musk Melon)
26.8,62.43,165.12,9.32,7.36,58.46,18.14,38.1,28.52,33.38,35.25,Kharif,Cotton
33.55,53.4,42.03,9.63,6.71,66.38,17.31,19.98,56.61,23.41,12.87,Whole Year,Karbuja(Musk Melon)
30.39,50.56,44.14,11.45,6.5,65.52,11.09,20.86,58.71,20.43,16.09,Whole Year,Karbuja(Musk Melon)
27.9,65.08,73.27,8.22,6.71,30.75,12.26,25.65,46.78,27.57,22.13,Kharif,Black Gram Dal(Urd Dal)
26.99,54.31,40.96,12.82,6.64,53.99,17.0,18.71,60.99,20.3,14.76,Whole Year,Karbuja(Musk Melon)
26.77,72.23,158.61,7.14,6.63,70.33,18.44,29.82,43.24,26.94,20.43,Whole Year,Papaya
23.98,61.91,60.14,8.41,6.74,40.45,16.65,32.94,43.08,23.98,20.77,Kharif,Black Gram Dal(Urd Dal)
29.08,72.64,146.36,8.53,6.34,72.83,21.87,29.25,46.16,24.59,19.1,Whole Year,Papaya
30.1,80.31,190.82,4.76,6.99,82.74,25.0,30.2,35.46,34.34,21.28,Whole Year,Banana
28.4,63.9,139.97,8.09,7.29,53.81,15.36,37.04,31.53,31.43,28.85,Kharif,Cotton
31.62,61.59,53.05,13.68,6.99,68.67,13.7,21.03,59.57,19.4,15.74,Whole Year,Water Melon
25.78,54.81,130.74,9.66,6.97,67.74,18.74,31.21,42.12,26.67,19.1,Kharif,Maize
29.74,57.87,46.26,11.11,6.8,62.86,20.19,15.17,62.29,22.54,16.01,Whole Year,Water Melon
25.27,70.21,183.66,9.78,6.29,73.23,13.78,25.73,37.53,36.74,19.0,Kharif,Rice
18.98,68.35,81.53,4.63,6.04,43.23,9.32,24.26,44.83,30.91,19.0,Rabi,Beans
35.58,41.65,55.09,11.44,6.6,69.03,18.69,14.97,61.94,23.09,14.85,Whole Year,Water Melon
27.52,69.54,190.89,10.5,6.59,104.18,25.0,31.12,35.19,33.69,27.23,Whole Year,Banana
32.58,55.56,94.79,8.65,6.61,69.13,15.26,31.31,42.39,26.3,18.74,Whole Year,Mango
29.0,73.93,172.35,10.19,6.83,80.33,22.17,32.85,37.17,29.98,25.33,Whole Year,Banana
26.41,61.0,95.11,8.66,7.05,69.42,18.19,27.91,46.22,25.87,15.91,Whole Year,Orange
27.78,81.42,160.32,10.52,6.73,86.42,20.11,34.78,32.24,32.98,23.05,Kharif,Rice
32.26,48.83,37.96,13.61,6.57,64.39,19.89,15.63,67.6,16.77,13.74,Whole Year,Water Melon
26.0,71.65,183.81,6.38,7.07,68.83,23.53,31.37,31.46,37.17,26.73,Whole Year,Banana
28.72,59.08,150.24,7.6,7.26,69.02,15.96,38.14,30.99,30.87,31.5,Kharif,Cotton
23.67,64.68,126.93,9.17,6.76,66.93,18.66,24.64,48.8,26.56,15.74,Whole Year,Orange
22.96,51.36,60.71,11.6,6.76,54.39,12.91,23.94,49.68,26.38,17.27,Whole Year,Grapes
21.81,58.86,80.91,10.53,6.85,74.56,19.77,30.17,44.47,25.36,14.84,Whole Year,Orange
28.23,62.15,63.09,8.25,7.27,66.86,25.0,31.82,42.95,25.23,23.99,Whole Year,Pomegranate
29.05,61.58,81.63,8.19,6.93,33.15,12.67,30.73,43.47,25.8,19.63,Kharif,Black Gram Dal(Urd Dal)
28.96,78.58,168.16,9.03,6.53,77.42,22.32,25.71,33.6,40.69,24.77,Whole Year,Banana
29.19,48.02,50.83,13.86,6.94,75.5,13.98,15.01,60.27,24.72,11.82,Whole Year,Water Melon
26.67,72.84,134.93,7.08,6.51,80.14,25.0,24.58,50.36,25.06,18.38,Whole Year,Papaya
21.92,63.89,150.03,7.3,6.68,57.59,16.92,27.12,47.07,25.81,17.12,Whole Year,Orange
23.71,60.9,104.41,8.34,6.68,71.57,13.06,33.77,42.77,23.46,13.58,Whole Year,Orange
22.92,58.92,87.84,7.33,6.23,31.02,13.29,28.68,45.81,25.51,16.97,Rabi,Beans
30.41,70.15,113.26,7.77,6.39,79.51,18.98,24.37,49.23,26.4,19.98,Whole Year,Papaya
32.88,68.37,142.1,12.89,6.88,86.69,23.43,25.87,45.29,28.84,18.4,Whole Year,Papaya
25.04,64.92,119.1,7.78,6.39,66.88,13.75,29.34,43.91,26.75,16.98,Whole Year,Orange
27.22,68.44,194.67,7.96,6.67,84.55,25.0,28.86,39.42,31.72,25.77,Whole Year,Banana
26.19,66.85,159.74,10.6,6.56,83.97,25.0,26.98,51.17,21.85,23.84,Whole Year,Papaya
29.69,71.99,191.56,10.34,6.61,97.53,25.0,27.27,35.72,37.01,21.46,Whole Year,Banana
